absTime,FPS,Smooth,1%Low(FPS),Jank,BigJank,Stutter[%],InterFrame,AppCPU[%],TotalCPU[%],GUsage[%],CTemp[℃],BTemp[℃],GTemp[℃],Power[mW],FPower[mW],Current[mA],Memory[MB],SwapMemory[MB],JavaHeap[MB],NativePss[MB],Gfx[MB],GL[MB],GPU Counter:GPU General:% Busy,GPU Counter:GPU Stalls:% Vertex Fetch Stall,GPU Counter:GPU Stalls:% Texture L2 Miss,GPU Counter:GPU Stalls:% Instruction Cache Miss,GPU Counter:GPU Shader Alloc:% Time Shading Fragments,GPU Counter:GPU Shader Alloc:% Time Shading Vertices,GPU Counter:GPU Shader Alloc:% Time ALUs Working,GPU Counter:Shader Processing:Vertices Shaded / Second,GPU Counter:Shader Processing:Fragments Shaded / Second,GPU Counter:Shader Processing:Vertex Instructions / Second,GPU Counter:Shader Processing:Fragment Instructions / Second,GPU Counter:GPU Memory Stats:Texture Memory Read BW (Bytes/Second),GPU Counter:GPU Memory Stats:Avg Memory Latency Cycles,GPU Counter:GPU Preemption:Preemptions / second
1751543406379,47.89,8.45,14.66,0,0,0.0,0,32,48,53,60,42,54,2248,47.61,530,2192,26,9.8,263.82,0,221.15,96.01,8.7,14.71,0.01,83.85,15.51,44.8,22888743.66,564384633.77,4650471493.07,38522295477.55,562894987.38,69.7,0.0
1751543407377,55.11,4.53,14.66,0,0,0.0,0,34,50,43,61,42,54,2417,42.08,570,2180,26,9.84,263.8,0,216.39,96.06,5.37,12.75,0.01,83.54,15.8,46.0,25755714.77,677682045.51,5226210861.02,45973998291.47,553782479.14,67.59,0.0
1751543408376,54.04,6.02,14.66,0,0,0.0,0,31,46,50,60,42,54,2294,44.56,541,2178,26,9.89,263.79,0,215.84,95.92,5.04,11.79,0.01,83.59,15.76,46.34,23945425.47,675975674.56,4985380317.03,44889461363.35,521091164.68,72.84,0.0
1751543409377,53.99,5.29,14.67,0,0,0.0,0,31,48,46,60,42,54,2333,42.28,550,2173,26,10.03,263.79,0,215.91,95.86,8.44,12.18,0.01,83.28,16.04,45.75,24295831.06,623940268.1,4972630871.08,42246857270.13,532058743.52,69.37,0.0
1751543410377,49.0,6.72,14.66,0,0,0.0,0,36,53,46,61,42,55,2426,48.15,572,2176,26,10.34,263.73,0,215.93,96.89,9.38,16.02,0.02,81.07,17.56,45.72,39798387.8,653612911.32,6555892752.86,48729513567.57,585826660.08,69.79,0.0
1751543411376,49.03,5.52,14.67,0,0,0.0,0,36,52,57,61,42,55,2630,52.26,620,2173,26,10.58,263.73,0,215.93,97.1,8.88,16.62,0.03,82.66,16.27,49.41,40578153.27,788472956.68,6954521970.37,60647558153.03,657728865.13,69.95,0.0
1751543412377,50.97,7.68,14.66,0,0,0.0,0,33,50,59,61,42,54,2405,48.44,567,2174,26,10.8,263.74,0,216.57,96.29,7.75,14.76,0.04,81.74,17.63,48.53,29840869.86,707696205.73,5966463919.31,46605168151.82,656118451.46,70.03,0.0
1751543413377,56.0,3.8,14.67,0,0,0.0,0,34,53,49,61,42,54,2515,44.22,593,2173,26,11.07,263.74,0,216.98,96.22,5.11,13.12,0.02,81.1,18.1,47.57,33453736.76,740370841.36,6372430065.38,49542636660.08,620309971.86,69.61,0.0
1751543414377,54.95,6.25,14.67,0,0,0.0,0,33,52,50,61,42,55,2479,45.66,585,2176,26,11.27,263.74,0,216.98,96.07,4.97,12.39,0.01,80.17,18.89,46.56,34025541.35,723674112.61,6340918794.85,46951337270.58,584115558.4,69.21,0.0
1751543415377,47.97,8.91,14.67,0,0,0.0,0,33,49,53,61,42,55,2356,50.7,556,2173,26,11.52,263.75,0,217.23,96.67,8.17,15.23,0.02,80.31,18.33,47.04,40092578.04,687654881.63,6616591440.16,49512589282.67,594935083.01,69.9,0.0
1751543416376,52.1,6.55,14.66,0,0,0.0,0,35,53,54,61,42,54,2369,46.19,559,2176,26,11.8,263.75,0,217.38,96.36,5.36,13.76,0.01,82.79,16.52,48.98,31492270.97,791308771.36,5884941203.61,51810645623.17,627127020.65,68.78,0.0
1751543417377,47.99,7.12,14.66,0,0,0.0,0,36,54,49,61,42,55,2526,50.64,596,2177,26,12.03,263.73,0,218.16,97.12,9.44,16.01,0.02,78.81,19.29,45.76,50293128.35,721737534.39,7595033138.5,51790254201.53,596492030.3,69.16,0.0
1751543418378,52.91,4.95,14.66,0,0,0.0,0,37,54,61,61,42,55,2560,47.99,604,2177,26,12.27,263.73,0,218.39,96.96,7.56,15.37,0.01,83.18,15.49,50.61,42277220.27,865132143.77,6831258196.91,66777661698.33,692866927.13,69.58,0.0
1751543419377,43.07,6.66,14.67,0,0,0.0,0,35,51,60,61,42,55,2420,58.02,571,2180,26,12.53,263.73,0,218.57,96.98,6.61,18.42,0.02,84.54,14.59,51.56,33207283.42,807497394.82,5976035246.54,61734892991.97,678372636.43,67.96,0.0
1751543420376,49.01,4.91,14.67,0,0,0.0,0,37,53,56,63,42,55,2632,50.91,621,2180,26,12.77,263.73,0,218.61,97.23,6.31,19.44,0.02,80.31,18.32,44.27,43104794.73,736973168.62,7471085659.54,51558358352.2,673268315.75,66.14,0.0
1751543421377,52.98,6.16,14.67,0,0,0.0,0,36,52,64,62,42,56,2623,50.64,619,2181,26,12.88,263.73,0,218.72,97.32,6.51,19.25,0.02,79.72,18.88,43.7,46483942.23,767670710.43,8143328631.64,53053513783.48,729940614.66,66.88,0.0
1751543422377,46.0,7.92,14.67,0,0,0.0,0,34,58,65,62,42,55,2666,57.43,629,2181,26,13.16,263.73,0,218.72,97.22,7.22,19.5,0.02,79.93,18.74,44.05,40673352.16,669810157.22,7268545842.46,47611836863.11,654008258.9,65.55,0.0
1751543423376,48.02,8.3,14.66,0,0,0.0,0,35,53,57,61,42,55,2577,54.0,608,2181,26,13.39,263.73,0,218.72,97.05,6.92,19.59,0.02,79.87,18.75,43.68,41278344.61,674190522.33,7393317771.84,47859302393.17,666646362.65,66.86,0.0
1751543424377,50.98,4.54,14.66,0,0,0.0,0,36,54,60,62,42,55,2585,50.18,610,2181,26,13.68,263.79,0,218.72,97.16,7.28,19.84,0.01,79.64,18.99,44.14,44864909.64,725195163.07,7979338754.06,52067718191.23,694308582.85,66.33,0.0
1751543425376,51.01,7.6,14.67,0,0,0.0,0,35,51,62,62,42,55,2492,49.81,588,2180,26,13.91,263.78,0,218.73,97.0,6.43,19.01,0.02,80.42,18.34,44.45,39738576.79,704448757.07,7393443178.52,50477787389.92,673480436.18,67.14,0.0
1751543426377,52.98,4.74,14.66,0,0,0.0,0,35,50,60,61,42,55,2551,47.45,602,2181,26,14.09,263.78,0,218.73,97.08,7.08,18.46,0.03,80.01,18.79,44.13,42219064.29,725206419.52,7752919297.55,51647164050.15,689408916.4,65.73,0.0
1751543427378,47.95,7.53,14.67,0,0,0.0,0,36,52,61,62,42,55,2450,51.87,578,2190,26,14.38,263.7,0,218.86,97.01,6.03,18.19,0.02,82.03,16.94,47.45,36338774.66,742243241.03,6709019196.39,54231267928.84,691123044.91,65.81,0.0
1751543428378,30.0,19.04,14.62,0,0,0.0,0,26,42,55,60,42,55,1810,74.8,427,2189,26,14.62,263.71,0,219.09,96.73,5.6,14.6,0.02,85.76,13.75,53.78,17842154.45,563128998.5,3506839408.41,40892122191.81,462560726.53,73.21,0.0
1751543429378,51.01,6.74,14.63,0,0,0.0,0,38,55,36,61,42,55,2407,41.06,568,2193,26,14.87,264.55,0,219.24,96.81,7.2,16.97,0.01,80.44,18.53,45.87,39096898.05,765994435.26,7200020552.44,50846714937.11,693671180.01,66.53,0.0
1751543430377,51.07,7.34,14.62,0,0,0.0,0,35,51,57,61,42,55,2691,51.87,635,2195,26,14.97,264.54,0,219.48,97.34,9.95,18.53,0.02,80.06,18.61,45.48,49148051.6,753894616.64,8333622758.01,55455389049.98,682741170.62,65.33,0.0
1751543431377,55.01,3.97,14.63,0,0,0.0,0,37,53,67,62,42,56,2734,49.15,645,2195,26,15.09,264.6,0,219.71,97.25,6.37,17.53,0.01,80.11,18.51,45.56,47026618.9,797192007.62,8276592197.52,58279208028.64,685009953.79,64.83,0.0
1751543432376,55.02,4.18,14.63,0,0,0.0,0,38,54,70,63,42,56,2975,51.52,702,2201,26,15.15,267.51,0,221.29,97.66,7.11,17.97,0.04,83.62,15.31,50.22,50935300.62,1024258371.49,9040501112.93,85704436713.73,743011741.4,72.61,0.0
1751543433377,53.98,5.07,14.63,0,0,0.0,0,37,54,69,63,42,56,2818,53.95,665,2200,26,15.34,266.84,0,221.36,97.19,7.96,18.61,0.04,83.05,15.86,49.02,48623726.91,967484830.76,8716913155.36,77734042741.02,750763430.39,76.13,0.0
1751543434376,58.03,2.18,14.63,0,0,0.0,0,40,57,65,64,42,57,3043,48.75,718,2204,26,15.42,271.37,0,221.59,97.35,10.69,17.75,0.02,78.31,20.43,45.23,57034227.55,859789333.37,9995372466.09,62646025491.95,709964319.12,63.7,0.0
1751543435386,60.39,0.61,14.64,0,0,0.0,0,36,54,74,63,42,56,2793,48.87,659,2204,26,15.53,271.37,0,221.59,97.31,10.7,18.4,0.01,77.6,21.06,44.06,59500351.85,915990837.11,10526963345.85,61978127392.98,879220268.82,64.17,0.0
1751543436377,60.55,0.0,14.65,0,0,0.0,0,37,58,74,63,42,56,2721,45.0,642,2204,26,15.74,271.37,0,221.59,97.09,9.45,18.53,0.01,78.56,20.18,44.56,55956177.69,918912402.36,9980047383.81,62479999474.93,870624662.39,65.84,0.0
1751543437377,57.01,3.56,14.65,0,0,0.0,0,35,53,68,63,42,57,2615,46.42,617,2204,26,15.96,271.39,0,221.64,97.45,8.09,19.0,0.04,83.97,14.94,48.28,44257604.31,860442584.47,7693751489.34,69468572644.72,762316266.51,67.89,0.0
1751543438377,59.02,2.27,14.65,0,0,0.0,0,37,53,75,63,42,56,2615,45.05,617,2194,26,8.16,265.69,0,221.64,96.88,12.06,17.9,0.01,77.59,21.19,45.26,53592476.88,744230895.81,9319197660.51,55550535301.03,699932208.23,65.07,0.0
1751543439377,42.99,8.6,14.65,0,0,0.0,0,37,53,62,63,42,56,2517,59.56,594,2195,26,8.37,265.11,0,222.89,97.22,9.77,18.46,0.01,78.36,20.27,45.23,42969055.22,666998398.43,7447263304.18,47700066875.57,599638543.93,63.43,0.0
1751543440378,52.92,4.26,14.65,0,0,0.0,0,37,54,57,63,42,56,2653,48.53,626,2194,26,8.62,265.03,0,224.27,97.23,6.41,17.62,0.01,79.38,19.34,44.89,47364751.76,759474394.1,8435291687.99,57017185169.18,662158292.83,65.41,0.0
1751543441377,54.08,4.65,14.65,0,0,0.0,0,36,56,66,63,42,56,2657,49.15,627,2196,26,8.92,265.03,0,224.61,97.03,6.9,17.37,0.01,80.31,18.65,45.21,41788862.16,729735251.53,7759811053.35,55190452671.56,662767574.86,66.53,0.0
1751543442377,52.97,5.06,14.66,0,0,0.0,0,37,56,63,63,42,56,2636,50.17,622,2196,26,9.18,265.03,0,224.61,97.11,7.73,18.03,0.03,80.64,18.36,45.34,42494553.11,777237367.41,7988756975.72,56549566010.45,710995292.61,69.34,0.0
1751543443376,53.06,6.09,14.65,0,0,0.0,0,36,57,64,63,42,56,2725,50.82,643,2197,26,9.48,265.58,0,224.61,97.05,7.42,17.63,0.04,80.09,18.82,44.46,40539975.32,698131929.55,7732053622.16,52172553841.95,696995648.79,66.99,0.0
1751543444376,51.98,8.53,14.65,0,0,0.0,0,35,52,62,63,42,55,2517,50.3,594,2200,26,9.75,265.58,0,224.66,96.89,7.33,17.7,0.04,81.33,17.69,45.26,36004608.08,668457615.13,6926658460.65,50021500874.85,685939524.65,67.54,0.0
1751543445377,53.97,4.33,14.65,0,0,0.0,0,36,54,57,63,42,55,2666,47.29,629,2198,26,10.03,265.59,0,225.09,96.92,6.34,17.49,0.02,82.37,16.69,45.42,35493788.67,756842261.77,6769942035.81,54197523311.71,713240439.2,67.67,0.0
1751543446379,57.91,2.8,14.66,0,0,0.0,0,35,54,63,63,42,55,2645,46.21,624,2199,26,10.24,265.59,0,225.14,96.76,7.5,17.31,0.02,81.76,17.3,45.83,36929735.79,775983471.45,7040130988.71,54768981628.26,713794248.06,67.14,0.0
1751543447376,57.13,2.89,14.66,0,0,0.0,0,37,53,59,62,42,56,2628,45.72,620,2199,26,10.46,265.59,0,225.14,96.89,7.35,17.04,0.04,81.81,17.24,44.78,37210283.99,762682327.61,7120630403.66,53682759833.99,747138974.39,69.67,0.0
1751543448376,51.99,4.76,14.66,0,0,0.0,0,35,51,62,62,42,56,2513,49.69,593,2199,26,10.61,265.59,0,225.33,96.73,6.39,17.65,0.03,82.19,16.84,45.58,32558636.23,678192851.71,6234496136.11,49257608020.24,668169166.62,68.96,0.0
1751543449377,55.99,4.28,14.67,0,0,0.0,0,37,53,59,62,42,56,2522,45.43,595,2199,26,10.86,265.59,0,225.33,96.85,7.21,16.81,0.04,83.13,16.0,47.54,34514470.01,774800791.01,6700555380.41,58065522893.26,713835999.96,69.53,0.0
1751543450377,54.0,4.01,14.67,0,0,0.0,0,35,53,58,62,42,55,2509,46.57,592,2199,26,11.12,265.58,0,225.33,96.63,7.09,15.82,0.03,81.71,17.34,46.13,33678184.0,717183137.64,6484010865.82,50363329189.06,655082007.84,67.61,0.0
1751543451377,49.99,7.33,14.67,0,0,0.0,0,34,51,58,62,43,56,2492,50.09,588,2200,26,11.32,265.58,0,225.33,96.84,7.46,15.92,0.05,80.79,18.19,44.53,33491821.63,669571269.44,6541175190.62,46691901964.7,615843366.6,66.91,0.0
1751543452378,57.9,2.92,14.67,0,0,0.0,0,35,54,58,62,42,56,2551,44.06,602,2200,26,11.59,265.58,0,225.33,97.12,8.12,17.05,0.04,81.06,17.96,45.01,38115644.3,767521918.8,7596468541.13,55326716055.74,727168159.14,68.35,0.0
1751543453377,51.07,5.28,14.68,0,0,0.0,0,35,50,61,62,42,55,2517,50.42,594,2200,26,11.87,265.58,0,225.33,96.95,7.38,17.39,0.02,81.29,17.76,45.03,35029219.96,700741609.97,6997407387.54,51060521921.59,692282849.96,66.8,0.0
1751543454377,55.79,3.35,14.68,0,0,0.0,0,35,52,60,62,42,56,2564,45.36,605,2200,26,12.07,264.56,0,225.33,97.05,7.38,18.95,0.02,81.07,17.99,43.63,38423784.7,747081248.31,7655998281.53,53260305488.02,770817673.08,68.23,0.0
1751543455376,54.24,4.33,14.68,0,0,0.0,0,36,52,65,62,42,56,2598,47.41,613,2200,26,12.32,264.58,0,225.33,96.98,7.63,19.22,0.02,80.91,18.13,43.88,39129125.57,706190742.18,7698772176.35,52372828498.74,781894836.41,67.65,0.0
1751543456376,52.99,5.5,14.68,0,0,0.0,0,36,53,62,63,43,56,2696,49.67,636,2201,26,12.58,264.55,0,225.33,96.95,9.97,19.19,0.04,82.05,16.92,45.78,39354230.09,653015136.76,7308149977.78,52118125841.25,769771081.83,68.1,0.0
1751543457376,56.02,3.66,14.69,0,0,0.0,0,36,54,64,63,42,56,2679,48.21,632,2201,26,12.86,264.57,0,225.33,97.02,8.11,18.41,0.03,82.08,16.91,46.14,41102291.68,722720754.87,7619692170.8,57034017500.96,767576975.98,66.86,0.0
1751543458377,51.97,4.16,14.69,0,0,0.0,0,35,52,64,62,42,56,2602,50.91,614,2202,26,13.1,264.59,0,225.33,97.28,6.24,17.09,0.01,83.61,15.52,49.34,39728311.62,817850361.45,7510558352.45,69394250387.85,730238766.63,68.54,0.0
1751543459377,52.96,5.28,14.69,0,0,0.0,0,36,52,65,63,42,56,2687,49.91,634,2203,26,13.39,264.62,0,225.84,97.24,5.83,18.55,0.02,83.93,15.21,49.05,39417855.37,857339518.11,7432019146.89,69979183557.4,713010942.91,65.51,0.0
1751543460377,56.01,2.96,14.7,0,0,0.0,0,36,53,70,62,42,56,2645,47.4,624,2203,26,13.65,264.63,0,225.39,97.12,6.43,19.36,0.02,82.36,16.69,45.93,41498785.0,808387322.99,7876597024.45,61942708401.87,788985753.44,66.9,0.0
1751543461377,55.04,4.05,14.7,0,0,0.0,0,34,53,65,63,43,56,2615,47.17,617,2205,26,13.88,264.63,0,225.39,97.14,6.11,19.02,0.01,81.11,17.88,44.48,42416012.06,756276099.72,7940405547.11,55685222618.43,757463588.22,67.0,0.0
1751543462377,55.97,3.91,14.7,0,0,0.0,0,35,53,65,63,42,56,2657,47.39,627,2206,26,14.11,264.64,0,225.39,96.96,5.67,16.74,0.02,80.4,18.55,43.58,42393078.58,759879515.86,7941473011.93,52464093788.39,834830782.12,68.48,0.0
1751543463376,54.04,4.73,14.7,0,0,0.0,0,36,52,64,62,42,56,2573,48.51,607,2207,26,14.34,264.64,0,225.39,96.82,6.05,16.28,0.01,80.05,18.88,43.03,40142860.89,709900533.87,7472135188.61,48768162356.68,813665934.97,70.31,0.0
1751543464376,49.0,7.49,14.7,0,0,0.0,0,35,49,61,62,42,55,2513,51.64,593,2206,26,14.5,264.64,0,225.39,96.83,6.81,19.17,0.02,82.25,16.87,45.36,31460316.44,606022546.9,6329550552.15,47946081131.1,688294966.19,68.34,0.0
1751543465377,40.97,15.52,14.68,1,0,9.12,0,31,49,50,61,43,55,2187,56.94,516,2206,26,14.73,264.64,0,225.42,96.32,7.31,19.22,0.02,82.5,16.62,44.84,25993629.33,504051564.79,5013943891.15,39392326282.01,575022027.78,69.22,22158.51
1751543466378,56.91,5.1,14.69,0,0,0.0,0,36,54,57,62,43,55,2458,41.5,580,2205,26,14.95,264.66,0,224.0,96.74,7.24,18.86,0.02,81.92,17.19,44.54,35747410.18,667541475.94,6935094774.67,51707963266.19,753656449.37,69.64,0.0
1751543467376,51.13,5.18,14.69,0,0,0.0,0,35,54,58,62,43,56,2475,49.8,584,2194,26,15.21,264.16,0,217.76,96.46,6.97,18.91,0.02,81.21,17.88,43.98,34190015.86,610929002.09,6608967684.24,46997418700.89,701863840.34,69.22,0.0
1751543468376,46.99,6.34,14.69,0,0,0.0,0,36,54,53,61,42,55,2458,52.46,580,2184,26,15.5,264.16,0,213.56,96.67,5.57,18.65,0.02,81.57,17.48,43.7,29199297.12,538886839.74,5606877570.96,40924265673.27,612029314.88,69.83,0.0
1751543469376,48.0,5.65,14.69,0,0,0.0,0,35,52,49,61,43,55,2331,48.24,550,2181,26,15.75,264.16,0,213.54,96.56,6.62,19.04,0.02,82.34,16.72,45.34,31113112.68,577358214.06,5726069969.1,45000724472.48,653993894.75,69.8,0.0
1751543470377,49.98,5.51,14.7,0,0,0.0,0,35,53,53,61,43,55,2395,47.49,565,2175,26,15.97,264.09,0,213.64,96.77,6.34,19.03,0.02,83.19,15.93,46.59,31776095.1,620675395.7,5862611564.65,49870712283.02,683956920.36,70.53,0.0
1751543471376,50.01,5.97,14.7,0,0,0.0,0,36,52,55,61,43,55,2441,48.71,576,2166,26,8.45,264.1,0,214.29,96.6,5.39,16.92,0.02,81.27,17.81,45.15,31933621.94,586288624.65,6028949041.31,45861083224.69,598423862.82,67.1,0.0
1751543472377,52.98,5.33,14.7,0,0,0.0,0,35,51,51,62,43,55,2424,45.56,572,2169,26,8.58,264.08,0,214.34,96.76,5.97,18.78,0.02,82.25,16.85,45.13,33424617.13,651288129.32,6476562175.92,50161170702.37,730749723.01,68.33,0.0
1751543473376,48.02,11.11,14.69,0,0,0.0,0,35,52,57,62,43,55,2441,52.49,576,2170,26,8.82,264.1,0,217.11,96.77,5.22,18.5,0.01,81.94,17.16,45.48,30549362.34,626873957.95,5920603717.37,47813632032.76,626133141.43,68.27,0.0
1751543474377,55.98,4.7,14.7,0,0,0.0,0,36,54,55,63,43,56,2568,45.09,606,2173,26,8.91,264.1,0,218.03,96.92,5.65,18.26,0.01,81.55,17.51,45.98,35625067.36,694755465.29,6887629115.14,54543528644.78,703333507.28,67.46,0.0
1751543475377,59.99,2.51,14.7,0,0,0.0,0,35,53,63,62,43,55,2560,43.38,604,2173,26,8.99,264.12,0,218.03,96.53,6.47,17.37,0.01,80.41,18.55,44.67,38723466.9,695652618.61,7279241722.99,53188593795.99,713985242.99,68.15,0.0
1751543476377,56.0,4.37,14.7,0,0,0.0,0,35,51,60,63,43,56,2505,44.8,591,2172,26,9.04,264.12,0,218.3,96.61,5.34,16.35,0.01,81.76,17.16,46.37,35041675.14,709924731.06,6598217533.73,54162353426.77,655136181.76,66.57,0.0
1751543477376,57.02,3.07,14.7,0,0,0.0,0,35,53,68,62,43,56,2640,44.61,623,2172,26,9.09,264.12,0,218.33,97.79,4.95,15.22,0.01,86.14,13.16,52.74,39420140.13,1013243173.24,7646873188.89,91927538163.96,776384866.65,69.46,0.0
1751543478376,56.0,4.37,14.71,0,0,0.0,0,34,52,69,62,43,56,2666,47.57,629,2175,26,9.15,264.12,0,219.47,96.77,7.32,17.66,0.02,83.38,15.81,48.91,37821024.13,800708906.45,7402069745.86,67813952770.63,734001862.39,76.14,0.0
1751543479376,58.0,3.75,14.71,0,0,0.0,0,34,53,61,63,43,56,2604,44.41,615,2174,26,9.29,264.08,0,219.39,97.11,7.87,18.19,0.03,81.48,17.63,46.32,39821583.35,751917817.01,7927349656.45,60327978670.08,836260405.37,71.29,0.0
1751543480377,52.91,6.74,14.71,0,0,0.0,0,32,50,65,61,43,55,2498,47.74,590,2175,26,9.35,264.08,0,219.41,97.0,7.03,18.98,0.03,82.08,17.03,46.13,34977878.26,691797502.69,6974841271.46,53334239142.08,766364927.23,67.72,0.0
1751543481380,55.9,3.71,14.71,0,0,0.0,0,35,51,60,61,43,55,2519,44.31,595,2175,26,9.42,264.1,0,219.89,97.09,7.74,18.72,0.04,82.38,16.76,46.41,38284575.37,759690006.9,7612015529.66,59005688034.74,804353390.04,68.1,0.0
1751543482377,54.16,5.96,14.71,0,0,0.0,0,35,52,64,63,43,55,2502,46.45,591,2178,26,9.51,264.1,0,219.84,96.95,7.86,18.84,0.04,81.82,17.29,45.47,37765899.6,725352626.48,7433576830.37,54871001293.73,765732649.0,68.04,0.0
1751543483376,57.04,3.66,14.72,0,0,0.0,0,35,53,64,62,43,56,2608,45.18,616,2177,26,9.59,264.1,0,219.96,97.38,8.67,19.12,0.04,80.8,18.36,44.6,41691063.15,764220841.22,8428430314.9,57578954741.14,816630494.13,67.69,1.0
1751543484377,55.94,4.43,14.72,0,0,0.0,0,35,51,66,62,43,56,2507,45.17,592,2178,26,9.67,264.14,0,219.96,97.27,6.38,18.76,0.02,81.93,17.21,44.74,38661184.98,841572037.36,7844029112.08,59037135358.49,807364785.4,68.82,0.0
1751543485376,58.07,3.11,14.72,0,0,0.0,0,35,53,68,62,43,56,2549,43.7,602,2178,26,9.77,264.14,0,220.2,97.49,6.27,19.48,0.02,82.05,17.12,44.77,41147829.19,879713963.82,8301187182.74,63350085313.94,844860174.27,68.65,0.0
1751543486377,55.98,4.04,14.72,0,0,0.0,0,34,50,72,62,43,56,2629,46.79,621,2178,26,9.83,264.13,0,220.33,97.55,8.01,19.63,0.03,82.96,16.24,45.21,39462472.73,912386842.96,8004363406.15,63179731534.24,858459811.8,70.67,0.0
1751543487376,50.03,8.19,14.72,0,0,0.0,0,32,47,67,62,43,56,2629,52.49,621,2176,26,9.9,264.13,0,220.36,97.81,8.49,19.87,0.02,84.6,14.7,48.14,35582332.45,877762252.5,7132472543.93,66019313486.83,764106771.79,69.12,0.0
1751543488376,56.98,3.38,14.72,0,0,0.0,0,34,51,60,63,43,57,2812,47.05,664,2178,26,9.97,264.13,0,220.36,97.21,7.54,19.12,0.02,89.97,9.56,56.38,41335068.61,1584275595.26,8388648558.11,143050864447.04,889542595.38,108.59,0.0
1751543489385,52.54,5.25,14.72,0,0,0.0,0,33,52,55,63,43,56,2659,51.74,628,2176,26,10.26,264.13,0,220.61,96.67,9.53,18.46,0.06,83.44,16.0,47.52,33769295.92,794079762.6,7555614108.37,64124804665.77,841643660.96,83.01,0.0
1751543490377,50.39,6.24,14.73,0,0,0.0,0,33,48,55,63,43,55,2460,49.96,581,2179,26,10.43,264.07,0,220.7,96.88,7.78,15.9,0.04,81.3,18.16,45.75,27684582.83,651427802.15,6521177595.32,49090157505.77,637988590.06,66.75,0.0
1751543491377,50.02,6.99,14.73,0,0,0.0,0,32,48,54,62,43,55,2418,48.84,571,2181,26,10.57,264.07,0,220.77,96.84,8.21,17.82,0.04,81.42,18.08,45.84,29309888.89,664651440.7,6967217486.86,50582093173.8,753115361.7,70.68,0.0
1751543492376,57.05,3.77,14.73,0,0,0.0,0,33,52,68,62,43,55,2697,44.99,637,2182,26,10.65,264.07,0,220.8,97.37,10.62,17.86,0.03,82.9,16.66,47.22,32494963.9,780447000.18,7798764021.75,63145939083.77,880666766.02,75.96,0.0
1751543493376,45.0,7.29,14.73,0,0,0.0,0,34,51,57,61,43,55,2375,55.05,561,2184,26,10.88,264.07,0,221.12,96.97,8.57,17.59,0.02,82.55,16.99,44.96,25869836.98,710478916.58,6291503173.65,47550775761.68,672192800.9,69.74,0.0
1751543494378,49.92,5.7,14.73,0,0,0.0,0,35,52,56,62,43,55,2380,47.06,562,2180,26,11.05,264.07,0,221.12,96.81,10.41,17.75,0.03,84.67,14.85,48.17,26369025.03,737944470.94,6003735624.67,54241828752.84,699421814.98,68.48,0.0
1751543495376,50.07,7.5,14.73,0,0,0.0,0,33,50,55,61,43,55,2405,47.76,568,2177,26,11.28,264.07,0,221.12,96.49,8.56,17.27,0.02,83.13,16.34,48.08,25548376.87,684526959.21,5809008160.45,49410955295.55,645495378.97,65.81,0.0
1751543496377,60.99,2.11,14.73,0,0,0.0,0,34,53,54,61,43,55,2365,38.1,559,2177,26,11.5,264.07,0,221.14,96.06,8.72,17.0,0.02,83.64,15.84,47.95,30163845.87,840645029.17,6733627715.23,60266901756.85,751538668.77,68.54,0.0
1751543497378,59.88,0.0,14.73,0,0,0.0,0,36,55,69,62,43,56,2543,41.59,601,2178,26,11.79,264.07,0,221.14,97.3,7.36,17.82,0.02,82.75,16.47,48.85,41549324.8,945053278.56,8737059920.52,76674648657.66,808478109.73,69.78,0.0
1751543498376,60.14,0.0,14.74,0,0,0.0,0,35,55,74,62,43,56,2619,43.8,619,2179,26,12.06,264.07,0,221.14,97.11,6.97,18.1,0.03,82.21,16.96,47.75,42173669.47,949672014.08,8784885452.45,73272721334.32,813905957.45,70.01,0.0
1751543499376,50.01,5.07,14.74,0,0,0.0,0,36,52,62,62,43,56,2484,50.65,587,2184,26,12.36,264.07,0,221.28,96.98,7.3,17.6,0.03,82.36,16.84,47.24,32587709.94,715247128.0,6708987761.14,55126310190.77,657082484.1,67.56,0.0
1751543500377,50.96,7.38,14.74,0,0,0.0,0,34,52,55,61,43,56,2416,47.85,571,2183,26,12.56,264.06,0,221.28,96.82,6.79,14.8,0.02,81.22,17.89,45.97,32645079.92,728107546.84,6612681992.37,51169458684.27,619177144.76,69.42,0.0
1751543501376,53.04,5.35,14.74,0,0,0.0,0,35,52,61,61,43,55,2475,45.8,585,2182,26,12.8,264.06,0,221.28,96.91,7.76,15.09,0.03,82.57,16.64,47.58,35028639.17,846673420.26,7304118804.19,61705283877.17,683154398.37,68.79,0.0
1751543502376,55.99,4.64,14.74,0,0,0.0,0,33,52,61,61,43,56,2424,43.54,573,2183,26,13.03,264.06,0,221.28,96.92,6.9,15.27,0.04,82.57,16.67,48.36,35851857.04,880578406.25,7533452854.16,65132335138.36,700047801.96,68.93,0.0
1751543503377,56.97,3.24,14.75,0,0,0.0,0,35,51,63,61,43,55,2458,43.15,581,2179,26,13.25,264.06,0,221.28,96.73,6.16,14.83,0.03,80.7,18.43,45.54,36715976.12,817671811.77,7582751303.4,55940033605.62,696619844.68,68.54,0.0
